"year","month","day","data","median","LB","UB"
2023,3,23,0,0.183407055089758,0,0.733945997305682
2023,3,30,0,0.164906780096244,0,0.697573087865003
2023,4,6,0,0.146406505097131,0,0.722295907058175
2023,4,13,1,0.127906230118289,0,0.701018959366275
2023,4,20,0,0.109405955119481,0,0.684083704367616
2023,4,27,0,0.0909056800532038,0,0.624388512757519
2023,5,4,0,0.0724054049968796,0,0.66189210035378
2023,5,11,0,0.0539051299418613,0,0.642320722962962
2023,5,18,0,0.0354048548655277,0,0.607288591842943
2023,5,25,0,0.0169045797891941,0,0.6037282384121
2023,6,1,NA,0,0,0.599261879056188
2023,6,8,NA,0,0,0.550430587197897
2023,6,15,NA,0,0,0.532313610694373
2023,6,22,NA,0,0,0.481052804151578
