"year","month","day","data","median","LB","UB"
2023,3,23,0,0,0,4.00985199215366
2023,3,30,0,0,0,4.88711723886456
2023,4,6,3,0.193302926339124,0,4.67009854041694
2023,4,13,0,0.677282359482763,0,5.52697522091247
2023,4,20,0,1.1612617942038,0,6.31433059923225
2023,4,27,0,1.64524123018205,0,6.81428642284623
2023,5,4,0,2.12922066582082,0,7.51113109364602
2023,5,11,1,2.61320010089962,0,7.51568836662735
2023,5,18,0,3.09717953666481,0,8.66943753028368
2023,5,25,10,3.58115897243,0,9.11747058686645
2023,6,1,NA,4.06513840819519,0,9.36610314664515
2023,6,8,NA,4.54911784396038,0,9.05433713625226
2023,6,15,NA,5.03309727972556,0,10.0912926980583
2023,6,22,NA,5.51707671549075,0.302429479813149,10.835914500648
