"month","day","data","median","LB","UB"
6,15,11,11,11,11
6,22,2,2.17569622767165,0,7.83139292158332
6,29,0,2.27718673444546,0,7.82964008815562
7,6,3,2.72391993870188,0,8.11730339388377
7,13,4,2.78599651731387,0,8.07704752882856
7,20,2,2.63952786010874,0,8.0489638839808
7,27,2,2.5525922435598,0,7.98120536001371
8,3,6,2.52408553455683,0,7.99821437610727
8,10,0,2.38115262851134,0,8.23046708990628
8,17,NA,2.40641079370075,0,8.46188425089847
8,24,NA,2.37118492969007,0,8.65702161414402
8,31,NA,2.34046702614775,0,9.15361572988532
9,7,NA,2.17200084505333,0,9.98372629764999
