"month","day","data","median","LB","UB"
6,8,6,6,6,6
6,15,0,2.09194351475796,0,10.6371669029499
6,22,5,2.23805402009092,0,9.899988186213
6,29,0,2.63057113854031,0,10.4993873761746
7,6,0,2.77387546124521,0,10.7612876895214
7,13,8,2.92961308757965,0,10.6445583196266
7,20,0,3.06772945309231,0,10.9041974275784
7,27,6,3.04116719263531,0,11.0474637611096
8,3,0,3.29346680112186,0,11.5981797699152
8,10,5,3.48683450968505,0,12.2007739464957
8,17,NA,3.39674214789464,0,12.9606710944289
8,24,NA,3.57796544189291,0,14.8458108643686
8,31,NA,3.68700192040482,0,17.1683771498455
9,7,NA,3.81467785601364,0,21.0090845312531
