"month","day","data","median","LB","UB"
6,8,5,5,5,5
6,15,33,20.5913209692682,0,395.222444458238
6,22,17,24.5308530727165,0,379.581491428447
6,29,23,35.5853309771836,0,385.411809294427
7,6,18,49.7120933056494,0,403.243813455876
7,13,116,84.7383784779279,0,446.955948677518
7,20,15,112.513545573825,0,483.825971060468
7,27,9,143.650971386171,0,527.919405731729
8,3,498,174.494928529507,0,559.218694784779
8,10,18,187.749010387663,0,617.254621805327
8,17,NA,178.962592777094,0,825.887870404457
8,24,NA,158.77170669695,0,1306.56222232234
8,31,NA,138.238294140142,0,2198.41436358665
9,7,NA,118.496801826694,0,3731.37855401411
