"month","day","data","median","LB","UB"
6,8,24,24,24,24
6,15,31,20.6699564693477,0,76.4772109589038
6,22,26,21.4773310143604,0,73.3725623916872
6,29,0,21.355977593825,0,71.9316370784231
7,6,29,20.3484660051192,0,71.7666305501959
7,13,0,19.8113704557158,0,70.2456544670591
7,20,51,20.0406603006923,0,69.6911513003176
7,27,0,18.6415509069898,0,70.7253491575732
8,3,42,18.5654365908244,0,69.2637006869298
8,10,0,17.9858717805844,0,71.500426213179
8,17,NA,17.652581850398,0,74.6239743267499
8,24,NA,16.9003362975899,0,84.8046676077972
8,31,NA,16.985295922778,0,95.4180586555489
9,7,NA,16.1770501354394,0,115.468055302306
