"month","day","data","median","LB","UB"
6,8,6,6,6,6
6,15,0,1.90411667281058,0,10.5027611126209
6,22,5,2.13127166793508,0,10.1783780806516
6,29,0,2.36961487831911,0,10.7301844559895
7,6,0,2.70407853912292,0,11.054554024957
7,13,8,2.97893875056746,0,11.1911313598112
7,20,0,3.17332761649737,0,11.572302002819
7,27,6,3.07060103416856,0,11.9553546262691
8,3,0,3.45503869803857,0,12.0416614425623
8,10,5,3.54952336766968,0,12.77534893389
8,17,NA,3.79392615520794,0,13.878342164054
8,24,NA,4.14019207880675,0,15.6137784267578
8,31,NA,4.19757310347703,0,17.6472012482724
9,7,NA,4.40411040969212,0,21.1802826744547
