"month","day","data","median","LB","UB"
6,8,5,5,5,5
6,15,33,21.2690497101438,0,378.225243329258
6,22,17,25.7292180327807,0,358.448106695564
6,29,23,32.798433489816,0,354.622858897531
7,6,18,43.7839899082163,0,376.056917044325
7,13,116,76.8271286378654,0,406.509549304701
7,20,15,107.375960719826,0,445.523549066793
7,27,9,141.762209279256,0,489.518912318406
8,3,498,168.54672391477,0,538.571133134239
8,10,18,186.141329762304,0,588.846376962619
8,17,NA,175.56165561174,0,767.957047406579
8,24,NA,149.200599453392,0,1229.85039851234
8,31,NA,124.098750404657,0,2008.76474407791
9,7,NA,109.328176336087,0,3540.8205852751
