"month","day","data","median","LB","UB"
6,8,24,24,24,24
6,15,31,20.6015610158201,0,76.386755123885
6,22,26,21.4987236481808,0,76.5428009433987
6,29,0,21.3794914117704,0,74.5852284743483
7,6,29,21.6935215924114,0,76.824788795929
7,13,0,20.1495987340184,0,74.9974293392079
7,20,51,21.1359630977748,0,74.3788019804678
7,27,0,21.2141531616771,0,75.816076812433
8,3,42,19.6169406952639,0,74.8626007071358
8,10,0,20.0311004467284,0,76.1059945061881
8,17,NA,19.139328871754,0,80.0938532280025
8,24,NA,18.465761631187,0,85.2463052049027
8,31,NA,18.0632679378955,0,94.8307264550291
9,7,NA,18.4542566753313,0,107.676776368322
