year,month,day,data,median,LB,UB
2024,1,7,15,15,15,15
2024,1,14,15,16.4612540434904,4.27115674127689,28.7585385630956
2024,1,21,21,24.9446330547342,11.270279469914,38.405488989889
2024,1,28,31,29.6311950936607,15.4046881099298,42.8134256946082
2024,2,4,29,26.7761730296299,13.6760032117176,38.7986531926362
2024,2,11,21,19.3551933602601,7.30060614381717,31.411177101685
2024,2,18,15,12.0488794577573,-0,25.2313069389698
2024,2,25,0,7.30019906864828,-0,21.7151684803165
2024,3,3,7,8.31351058188934,-0,25.4801876811618
2024,3,10,18,17.073633660979,0.43023799811802,35.797672922201
2024,3,17,NaN,7.77746492841726,-0,61.3317741235135
2024,3,24,NaN,2.60154202944834,-0,195.279759163385
2024,3,31,NaN,1.43185792335496,-0,539.410274605173
2024,4,7,NaN,1.26864665473825,-0,717.744640100701
