time,Rt median,Rt 95%CI LB,Rt 95% CI UB
0.01,143227090.924556,142312636.142743,146080268.402843
1.01,6.36687491488437,4.79352984712898,9.92379570408328
2.01,2.30186921552267,1.88243918611273,2.62560737906435
3.01,1.79194463968755,1.19503314708907,2.07013748782928
4.01,1.40835716956201,0.977312578203528,1.67871744270323
5.01,1.08467009865908,0.798675630760835,1.32279126196082
6.01,0.841302454150418,0.608551191824664,1.04351162840867
7.01,0.667260514190986,0.413391083240624,0.891644909062534
8.01,0.545907170666585,0.311426239877063,0.823309388916534
9.01,0.465117320285969,0.273581522646952,0.79564756539562
10.01,0.421474530281416,0.233452752472495,0.761394534041605
11.01,0.390646139581023,0.198316756778765,0.733979404818758
12.01,0.367436894356499,0.193846124485503,0.720030241341153
13.01,0.362568352130884,0.194209383925535,0.709845474619354
14,0.364977034482718,0.180586665876085,0.70494652207179
