year,month,day,data,median,LB,UB
2023,3,16,92,92,92,92
2023,3,23,113,115.537156442662,34.8445408124672,196.805135760888
2023,3,30,111,127.013872881843,52.0814827668632,203.300711782791
2023,4,6,182,128.192842750771,52.9082541593626,204.606207875551
2023,4,13,94,118.646962913641,44.5843857997185,195.371011747169
2023,4,20,70,105.048188298619,31.9755615451302,177.544110367924
2023,4,27,71,86.6919218185331,15.1389391731263,157.83762881236
2023,5,4,96,71.3284674876163,-0,143.944503132937
2023,5,11,87,56.8600685847201,-0,131.698738385367
2023,5,18,32,45.3608787791601,-0,120.195313981188
2023,5,25,NaN,36.6608830630294,-0,112.318120173288
2023,6,1,NaN,27.7069143050024,-0,104.86459216444
2023,6,8,NaN,22.5548197297172,-0,99.5539195264027
2023,6,15,NaN,18.890761018356,-0,94.0685989327954
