year,month,day,data,median,LB,UB
2023,3,16,9,9,9,9
2023,3,23,15,12.7135811792716,-0,30.6111466568905
2023,3,30,16,14.4246915017384,-0,30.945235746615
2023,4,6,7,13.889511586868,-0,30.0415924530346
2023,4,13,15,12.891779970885,-0,29.2235507737793
2023,4,20,9,10.8585461828433,-0,26.789184816536
2023,4,27,13,9.30803597810591,-0,24.4528870403449
2023,5,4,13,8.46274454964824,-0,23.651470083797
2023,5,11,4,7.35739431760788,-0,23.1758979180166
2023,5,18,6,6.59760262231819,-0,22.4603805103031
2023,5,25,NaN,6.12697171465645,-0,21.9750649125982
2023,6,1,NaN,5.64963788885839,-0,23.1585233845681
2023,6,8,NaN,5.24645161984524,-0,24.6633962213731
2023,6,15,NaN,5.0398057499238,-0,24.041852227944
