year,month,day,data,median,LB,UB
2023,3,23,9,8,8,8
2023,3,30,0,13.9694186102157,-0,105.891093248961
2023,4,6,19,13.9976967641129,-0,102.805171771712
2023,4,13,0,17.8855762562361,-0,100.417465552534
2023,4,20,9,18.1855019555382,-0,102.834791273546
2023,4,27,0,16.3826648344974,-0,99.7292664278849
2023,5,4,45,14.5484482233866,-0,104.620469611542
2023,5,11,0,11.6527283651907,-0,138.061184721102
2023,5,18,7,10.721628553718,-0,218.871854949375
2023,5,25,NaN,10.0667050702356,-0,383.635828846394
2023,6,1,NaN,10.9884659901918,-0,705.70498373718
2023,6,8,NaN,11.2749392233768,-0,1250.38361224001
2023,6,15,NaN,11.7878730243909,-0,2227.97385564755
