year,month,day,data,median,LB,UB
2023,3,16,1,1,1,1
2023,3,23,0,0.0873955461190748,-0,1.3949394849072
2023,3,30,0,0.109453405069969,-0,1.4072753662795
2023,4,6,0,0.12313689788118,-0,1.44978420172859
2023,4,13,1,0.136482261849915,-0,1.45104761674884
2023,4,20,0,0.149912737153479,-0,1.48880082856011
2023,4,27,0,0.172358145927548,-0,1.51025110545887
2023,5,4,0,0.185495070479155,-0,1.53130898216585
2023,5,11,0,0.214812811323268,-0,1.6234863324032
2023,5,18,0,0.236944713947222,-0,1.73847870098107
2023,5,25,NaN,0.241855812596054,-0,1.75859748165308
2023,6,1,NaN,0.25523448294163,-0,1.86412241888118
2023,6,8,NaN,0.259989384971034,-0,1.99472805002056
2023,6,15,NaN,0.239213575391781,-0,2.11078900627335
