"year","month","day","data","median","LB","UB"
2023,4,20,63,115.630350271109,55.8675222609436,173.050200449438
2023,4,27,107,109.226764171014,53.5436390210774,163.541470384244
2023,5,4,142,102.823178070739,43.7661077599043,159.748226724
2023,5,11,98,96.4195919672131,37.5598384001168,154.501178895146
2023,5,18,103,90.0160058641134,31.5776269914095,144.287166359173
2023,5,25,103,83.6124197595247,28.6067160278863,143.332768751002
2023,6,1,85,77.208833659023,23.0762940016018,131.900162530561
2023,6,8,69,70.8052475611117,13.7436971995286,130.118865754597
2023,6,15,89,64.4016614516671,7.21473161411544,119.315254442235
2023,6,22,4,57.9980753422225,0.167120396702973,113.939970464574
2023,6,29,NA,51.5944892327779,0,107.012580390729
2023,7,6,NA,45.1909031233333,0,101.657027374316
2023,7,13,NA,38.7873170138887,0,97.0804499369307
2023,7,20,NA,32.3837309044441,0,89.5265588791598
