"year","month","day","data","median","LB","UB"
2023,4,20,0,0.19898603521599,0,3.32923273845583
2023,4,27,0,0.206982267699708,0,4.22922237007536
2023,5,4,0,0.215085872587691,0,4.4625649822909
2023,5,11,0.5,0.223299027222384,0,3.17120410642826
2023,5,18,0,0.231623968126703,0,3.92087861689224
2023,5,25,0.909090909090909,0.240062993150796,0,3.31374653943065
2023,6,1,0.5,0.248618463614019,0,4.2106181095827
2023,6,8,0,0.25729280640576,0,4.10259270406027
2023,6,15,0,0.266088516295773,0,3.62585003574685
2023,6,22,0,0.275008158412278,0,4.02527842931983
2023,6,29,NA,0.284054370661277,0,4.69234325855565
2023,7,6,NA,0.293229866347747,0,4.41014851089442
2023,7,13,NA,0.302537436888927,0,5.18633144772316
2023,7,20,NA,0.311979954645623,0,5.29836360998691
