"year","month","day","data","median","LB","UB"
2023,4,20,2,11.3602373766208,0,37.8391171555133
2023,4,27,0,12.0773239970639,0,38.0158607368329
2023,5,4,34,12.7944106179616,0,37.4370541923769
2023,5,11,6,13.5114972391704,0,36.777671385989
2023,5,18,31,14.2285838597749,0,40.9068954914912
2023,5,25,18,14.9456704810379,0,39.8739271878817
2023,6,1,0,15.6627571024432,0,42.3010942827471
2023,6,8,24,16.3798437244384,0,42.2080545073949
2023,6,15,31,17.0969303460286,0,41.6021087708375
2023,6,22,0,17.8140169676189,0,45.3841094499849
2023,6,29,NA,18.5311035892091,0,44.4046339793656
2023,7,6,NA,19.2481902107994,0,44.921645718548
2023,7,13,NA,19.9652768323897,0,45.965118383251
2023,7,20,NA,20.6823634539799,0,46.6400322632653
