"year","month","day","data","median","LB","UB"
2023,4,20,12,15.2171950266614,0,33.3510997427109
2023,4,27,16,15.1897885150338,0,34.364222428455
2023,5,4,15,15.1623820028316,0,34.1320184615361
2023,5,11,5,15.1349754900934,0,34.3638450896496
2023,5,18,28,15.1075689778844,0,34.679377499811
2023,5,25,17,15.0801624651215,0,34.9888551622752
2023,6,1,20,15.0527559528641,0,33.986669856566
2023,6,8,5,15.025349440424,0,32.3680197331841
2023,6,15,33,14.997942928339,0,33.9746093194292
2023,6,22,0,14.970536416254,0,32.9219684124017
2023,6,29,NA,14.943129904169,0,33.8086451086658
2023,7,6,NA,14.915723392084,0,33.3568325719456
2023,7,13,NA,14.8883168799989,0,34.5579077556176
2023,7,20,NA,14.8609103679139,0,33.4015231829461
