"year","month","day","data","median","LB","UB"
2023,6,15,0,0,0,1.87095745870039
2023,6,22,0,0,0,2.20168254328128
2023,6,29,0,0,0,2.48484018234472
2023,7,6,0,0.237799529254989,0,2.66747216717637
2023,7,13,0,0.479575361217864,0,2.98023813587516
2023,7,20,0,0.72135119350715,0,3.1342838467096
2023,7,27,0,0.96312702494189,0,3.41102905799523
2023,8,3,1,1.2049028579163,0,3.61019449662103
2023,8,10,5,1.44667869208619,0,3.90677974246121
2023,8,17,0,1.68845452625607,0,4.2685472965475
2023,8,24,NA,1.93023036042596,0,4.46991081739116
2023,8,31,NA,2.17200619459584,0,4.65671742441073
2023,9,7,NA,2.41378202876573,0,4.99035111269249
2023,9,14,NA,2.65555786293561,0.270489310674204,5.0704313788663
