"year","month","day","data","median","LB","UB"
2023,6,15,33,19.2787141966968,0,274.510617793393
2023,6,22,17,31.9511077595912,0,302.42059653306
2023,6,29,23,44.6235013163216,0,309.678571079267
2023,7,6,18,57.2958948665051,0,327.608446666178
2023,7,13,116,69.9682884195818,0,330.343438558465
2023,7,20,15,82.6406819592992,0,336.128966308015
2023,7,27,9,95.3130755085274,0,358.747658041166
2023,8,3,498,107.985469070598,0,385.239303011987
2023,8,10,18,120.657862615602,0,375.537259918225
2023,8,17,15,133.330256160606,0,398.660214532037
2023,8,24,NA,146.002649705611,0,417.978758416647
2023,8,31,NA,158.675043250615,0,432.157239261088
2023,9,7,NA,171.347436795619,0,444.885354611136
2023,9,14,NA,184.019830340623,0,461.898352419418
