"year","month","day","data","median","LB","UB"
2023,4,20,9,9,9,9
2023,4,27,15,14.923255839902,1.66466217776161,28.5425473867989
2023,5,4,22,18.1480998562852,5.45264302430175,31.3680074442368
2023,5,11,16,19.1852095670913,6.02269892637496,32.6721809503048
2023,5,18,17,19.760766650139,6.24220011730985,33.1501798229657
2023,5,25,23,18.0071655958166,5.45366939037255,31.4438537979356
2023,6,1,16,14.8139216366513,2.2225351298265,27.6919637275179
2023,6,8,12,12.1033171002462,0,24.6480684083003
2023,6,15,10,9.66473326143831,0,22.4818252997637
2023,6,22,5,8.43709185792375,0,21.9217506880715
2023,6,29,NA,7.16744954135349,0,22.3777672144216
2023,7,6,NA,6.52632487508243,0,26.0951558250943
2023,7,13,NA,5.70291286823667,0,26.2842173039493
2023,7,20,NA,5.41258978408394,0,25.1013136803289
