"year","month","day","data","median","LB","UB"
2023,5,4,34,34,34,34
2023,5,11,6,15.8630662903767,0,47.7482415476047
2023,5,18,31,17.8479236455557,0,49.9189907619341
2023,5,25,18,19.2881181363653,0,51.5968466224493
2023,6,1,0,19.448086541288,0,50.1877270022479
2023,6,8,24,18.4524928690797,0,48.1317545217703
2023,6,15,31,16.4061416079066,0,46.3646469989531
2023,6,22,26,14.1355763009569,0,43.6763115144749
2023,6,29,0,11.962520142828,0,43.0005358767702
2023,7,6,0,10.4836245213733,0,42.8865076071137
2023,7,13,NA,8.67197748228132,0,42.0730346550558
2023,7,20,NA,6.82521096336634,0,42.2154034515567
2023,7,27,NA,6.21375096342229,0,44.2072222573275
2023,8,3,NA,5.66035500979346,0,47.1326304350909
