"year","month","day","data","median","LB","UB"
2023,5,4,4,4,4,4
2023,5,11,1,3.01714818381519,0,26.9769545665977
2023,5,18,0,3.07518868752996,0,26.9400420429911
2023,5,25,17,3.02420358436051,0,26.7290154457707
2023,6,1,0,3.50708977192126,0,27.0017110106041
2023,6,8,9,4.09530702210521,0,28.2076395153465
2023,6,15,4,4.31317050696867,0,27.8921712838692
2023,6,22,0,4.59803271555709,0,30.5627884353558
2023,6,29,0,7.26271431957679,0,44.5037162003026
2023,7,6,35,12.9592437820617,0,60.8074908770228
2023,7,13,NA,47.6244012756123,0,83.5925197369847
2023,7,20,NA,27.2191765756644,0,68.0693949997849
2023,7,27,NA,7.34535346147513,0,53.0996568086389
2023,8,3,NA,5.79805201798408,0,50.4814522443867
