"year","month","day","data","median","LB","UB"
2023,5,18,0,0.872498714414216,0,7.8461621516829
2023,5,25,0,0.945542186857604,0,7.79990849003378
2023,6,1,0,1.01858565207798,0,7.97681862232663
2023,6,8,0,1.09162911782749,0,8.08084031688903
2023,6,15,0,1.16467259866092,0,7.68684264353516
2023,6,22,12,1.23771608147489,0,8.54705802927947
2023,6,29,0,1.31075957331206,0,8.25915216732593
2023,7,6,0,1.3838030492203,0,8.34914500963301
2023,7,13,0,1.45684651842218,0,8.08187098355594
2023,7,20,0,1.52988998762405,0,8.64429074776172
2023,7,27,NA,1.60293345682592,0,9.18806479109923
2023,8,3,NA,1.6759769260278,0,8.52821314671506
2023,8,10,NA,1.74902039522967,0,8.79978278990384
2023,8,17,NA,1.82206386443154,0,8.62367871668715
