time,Rt median,Rt 95%CI LB,Rt 95% CI UB
47.01,143151525.262852,142067088.866785,144163297.058889
48.01,6.17704553751421,4.28582967675569,7.65281559077652
49.01,1.54808833518747,1.37346715273671,1.68840775781099
50.01,1.10763970873883,1.07191226572057,1.19802638948895
51.01,1.0210066736433,1.01043355806303,1.16494465025963
52.01,1.0065229219088,0.999648448153597,1.11993497607538
53.01,1.00361442326206,0.996114011262835,1.09275220418063
54.01,1.00286447945598,0.996007892391919,1.07810279956033
55.01,1.00255956301975,0.995004469966828,1.0680634867452
56.01,1.00216119798755,0.994829632881761,1.06038260291482
57.01,1.00200737458613,0.994187782902673,1.05385980917878
58.01,1.00173756050005,0.994217746941377,1.04893124386403
59.01,1.00160081498182,0.995021805123022,1.04458844244339
60.01,1.00144830892776,0.994968809541775,1.04108684533691
61.01,1.0013251046953,0.993268130353878,1.03821257524265
62.01,1.00124800480915,0.993086798926897,1.03548644311753
63.01,1.00114732780441,0.993019513654418,1.03352890257846
64.01,1.0009800683822,0.992890683512993,1.03145447400183
65.01,1.00073127698757,0.992849781291024,1.03005923454515
66.01,1.00044062105874,0.992759831709501,1.02851066620343
67.01,1.00011980897034,0.992717281468514,1.02704628161906
68.01,0.999813292164392,0.992666916399049,1.02564870488363
69.01,0.99909637464723,0.992616956360582,1.02440059983291
