"month","day","data","median","LB","UB"
4,6,167,167,167,167
4,13,99,98.4618708890113,23.0415545499531,182.573225428678
4,20,63,117.972769359585,35.3695618910491,197.018042722995
4,27,171,135.809797010508,47.7832187614827,217.521573486037
5,4,162,132.421590530408,33.0806900903172,211.603646327556
5,11,123,117.757359359468,20.753709958196,195.827624625256
5,18,93,96.0665697215952,6.80716535268622,171.700136497823
5,25,102,73.7539726660803,0,151.383579576494
6,1,53,54.4113479844169,0,129.870203860608
6,8,15,40.5528320916617,0,118.634969398941
6,15,NA,30.6860144565868,0,115.331761133737
6,22,NA,23.2748266022717,0,112.212351936655
6,29,NA,18.1560169339157,0,112.891236416939
7,6,NA,14.6414253688954,0,121.771277087808
