"month","day","data","median","LB","UB"
4,13,7,7,7,7
4,20,11,8.50148340990775,0,19.855660548871
4,27,5,9.11792317079435,0,19.6447681593109
5,4,9,8.47084460762413,0,18.8779859988495
5,11,12,6.79456895909671,0,17.0255662860157
5,18,0,5.00047942058462,0,14.625981416805
5,25,7,3.53376827335984,0,13.0021454119815
6,1,1,2.56184455396929,0,12.1167591126264
6,8,0,1.83021802943617,0,11.0861391737241
6,15,NA,1.3286306653882,0,10.674955005117
6,22,NA,1.11419578828395,0,10.057069081464
6,29,NA,0.720689647408168,0,9.96344949962301
7,6,NA,0.660743315414974,0,9.75664423304685
