"month","day","data","median","LB","UB"
4,6,3,3,3,3
4,13,0,1.4038567134814,0,9.32341220489828
4,20,0,1.55746566565122,0,9.51261573105746
4,27,0,1.64891382571888,0,9.65653963836051
5,4,0,1.90635525925152,0,9.58897864294312
5,11,1,1.95791849797822,0,9.62009537032659
5,18,0,2.09778020864453,0,9.50061129303515
5,25,10,1.98510119333383,0,9.74604362578357
6,1,1,2.07156642082654,0,9.87756158517429
6,8,0,2.22754758993163,0,10.5880500314825
6,15,NA,2.33002064404627,0,11.6153803413861
6,22,NA,2.37699385504505,0,13.2309201047763
6,29,NA,2.36148113893118,0,16.1188009101576
7,6,NA,2.51684815725657,0,20.1013860751469
