"month","day","data","median","LB","UB"
4,13,7,7,7,7
4,20,11,8.65605688111169,0,19.8488789373429
4,27,5,9.00893640912856,0,19.602345509595
5,4,9,8.47877770008454,0,19.9267866441399
5,11,12,7.51164565006787,0,18.4908645383798
5,18,0,5.74738472337507,0,16.0955047451127
5,25,7,4.04193308361267,0,14.4819658531786
6,1,1,2.86067173728272,0,13.3442326681715
6,8,0,2.15162601748233,0,13.0888738305846
6,15,NA,1.59255318956228,0,12.6487442615279
6,22,NA,1.37640438673477,0,12.0727189827966
6,29,NA,0.905425950163943,0,12.0502712662628
7,6,NA,0.817815660143872,0,11.1318345712975
