"month","day","data","median","LB","UB"
4,6,6,6,6,6
4,13,14,9.14216255804313,0,23.1284368955924
4,20,9,13.0460607918897,0.334469313408922,26.9583262773078
4,27,16,16.1266525140998,2.698123051344,29.7873395712406
5,4,20,17.5312654016561,3.58757835080005,31.8725000006378
5,11,14,17.7355023570534,4.11328789653866,31.1265007249282
5,18,15,16.5570503089001,3.46832996045578,30.7612267729783
5,25,21,14.3503072568326,1.45542512205079,29.3148841129338
6,1,10,11.5568258360255,0,27.0785792672101
6,8,0,9.06167199473155,0,26.9239826041066
6,15,NA,7.30704376802473,0,25.7030337368249
6,22,NA,5.6229737140665,0,25.6498285331754
6,29,NA,4.69860885912697,0,23.2584969999068
7,6,NA,4.03908575671153,0,24.7005077799178
