"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,NA,0,0,0,0,0,0,0,0,0,0,0,0,2.94483437635051e-09,1.86932291867947e-09,1.65806324226025e-09,6.94226898190209e-10,2.84387180471413e-10,1.31217259280447e-10,2.6407764863734e-12,0,0,0,0
2023-07-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,7.06593406007983e-09,5.52180656754331e-09,4.39518732520128e-09,2.40099318205012e-09,1.51604151454876e-09,9.59544221856845e-10,4.87173190677481e-10,3.6772740408253e-10,1.09441344875449e-10,0,0
2023-07-13,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.22760461795934e-08,9.32012644838665e-09,7.98814814295667e-09,4.59150051312918e-09,3.43447004169661e-09,2.26255902902039e-09,1.21179999368337e-09,1.21974563782601e-09,4.88970863798954e-10,2.72204925266806e-10,5.33550981174358e-11
2023-07-20,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.75226058107825e-08,1.37027531543765e-08,1.11259474966374e-08,7.05441594028855e-09,5.55348078634665e-09,3.81749054589875e-09,2.42651099213731e-09,2.43896036700164e-09,1.20674359394002e-09,5.95791860291683e-10,2.92588842043529e-10
