"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-20,63,115.630350271109,47.6846268146432,55.8675222609436,63.2365895517855,82.5803451439934,86.532632249951,93.805535552902,96.6681123556801,103.252004910566,105.260447556743,109.572631967567,111.855941349145,185.055575615233,173.050200449438,160.492766919,155.369861806237,146.767749655349,140.231578138308,135.361427162192,131.693960996865,127.606911341845,125.162802114919,117.980858797215
2023-04-27,107,109.226764171014,35.1604657784214,53.5436390210774,62.7823942868833,74.1743200024915,79.9903775208972,83.2450870811452,91.0658452618732,95.5940631099985,95.9928057565045,102.190466918292,105.861527583907,181.792455420209,163.541470384244,154.460665165709,145.937733442108,141.59195666588,131.831467090193,128.46258014935,125.89290906936,117.965475180155,116.260296118446,113.291267458575
2023-05-04,142,102.823178070739,37.7947396286098,43.7661077599043,55.5216435739624,64.5139052158615,71.5305937159232,74.7275719868666,82.4090492510293,88.7824416463218,90.1205386460699,94.9650696166686,99.6213832334249,170.497941821881,159.748226724,149.508024416336,138.610576666773,132.228857037566,123.996676447023,122.273603918343,120.644806288884,114.097121899351,110.035701673246,106.761267054779
2023-05-11,98,96.4195919672131,25.7191727454114,37.5598384001168,50.4803816074227,56.93905526205,65.6223497805953,71.3198747006676,74.4311928953974,80.9267911788177,84.7675519418899,89.490834591474,92.048000455101,159.79878893422,154.501178895146,145.780463775445,133.686967106088,125.652900393124,119.942063205228,114.144502776038,111.434832054783,107.444431627687,103.934171556837,99.5099589314975
2023-05-18,103,90.0160058641134,25.8357718605504,31.5776269914095,41.3456618473479,53.8866654360565,57.0660143690418,64.2463601552111,70.3313263896059,73.381710738108,78.4280304910311,82.3566573283229,86.8220156394652,151.69441305839,144.287166359173,139.868330885772,125.379844183336,120.129636383842,113.633731379357,108.593610448367,105.562348582572,102.028746866715,97.2434589944581,94.1224700830485
2023-05-25,103,83.6124197595247,17.6739716344485,28.6067160278863,33.6119699756168,48.637459395709,53.1527775439864,60.7409574796769,64.5703362985228,67.8094547297253,70.4819025358108,76.0396393047881,80.867963762775,149.30275823201,143.332768751002,130.76796483264,122.731741307258,115.260596287012,109.997816431465,102.25040065153,97.5252719734417,92.8401429677666,92.0747039397134,87.7848579242553
2023-06-01,85,77.208833659023,11.4303238334449,23.0762940016018,29.1759461051922,35.8543990729972,44.954223747677,53.3994944264941,56.4162324422283,63.1436389533159,63.6846842636446,70.140648362007,73.9143966940345,141.391355329161,131.900162530561,123.450120440954,113.005080333204,107.556684652459,102.273698303963,96.6335400852059,91.9400911588099,87.7116138810994,84.4729997422797,81.3581763450321
2023-06-08,69,70.8052475611117,8.54436693903054,13.7436971995286,22.0200493917734,32.6187534781343,40.1825830414337,47.6378687741729,54.3104306112509,54.9771699796718,59.9808915232984,62.714729437411,67.8824974281533,134.931920397688,130.118865754597,121.054042367989,109.156639578096,97.9076829115065,93.6415865710471,91.5015585666339,84.5926144545775,82.6137277460529,78.4571069278463,75.2447440409384
2023-06-15,89,64.4016614516671,0,7.21473161411544,18.3518620500393,30.481483750942,33.7010091988255,40.9396167672877,45.9471287764553,47.97529373832,54.1934157944345,58.7998179753683,58.8705401325555,128.212156228519,119.315254442235,115.36045749387,101.567289961787,94.8458590938433,88.1219652216266,84.6492478343237,79.1524494068978,77.0392349678785,73.7833038003764,66.5235362092124
2023-06-22,4,57.9980753422225,0,0.167120396702973,12.2571197604346,20.593733701285,31.10054619319,33.2392864471773,38.544864283703,42.3998608341549,47.2965411905871,50.8169284797814,53.1616550784466,123.613782586919,113.939970464574,103.385911169521,96.8660700007067,87.4820910041703,83.2352007119368,78.7128996700651,74.0330118955916,69.0798429312105,64.1194291050622,60.4347956476556
2023-06-29,NA,51.5944892327779,0,0,6.49495377116957,13.036514211071,23.0310507267782,23.8576323423098,31.7358369661147,37.229242184882,39.4176301364581,43.9493051161871,50.0129987412753,120.788074945878,107.012580390729,98.810259058004,88.2479176735598,81.739864164104,74.3696163573008,72.8389883797366,67.2483892582914,62.7587915823183,59.494721999573,56.4247312779294
2023-07-06,NA,45.1909031233333,0,0,0,8.03968497522617,15.023682073914,20.272701763867,26.2077127614695,26.8181037878703,34.4295459388379,38.6004425191846,41.8320374491305,106.728662732084,101.657027374316,89.5980806797783,83.4135895047638,76.1839412127748,69.3166649292836,65.5808349276364,56.638408986255,58.4410724114492,52.6687376679588,48.336501491683
2023-07-13,NA,38.7873170138887,0,0,0,2.39470578302337,9.33733640323668,16.5346271353092,20.4455239728115,22.9974702316545,27.617108418163,32.6807951894688,36.3064059041545,105.802884286423,97.0804499369307,91.2970442273968,78.6213531328141,67.7042887212329,63.702538676731,58.5872764683412,52.9512078529943,49.9062332749623,45.4018899065655,42.832194590024
2023-07-20,NA,32.3837309044441,0,0,0,0,0.866691190167129,6.25800044997499,12.2920918088855,18.0099346548205,20.4598790148006,24.7458149407033,27.9818444622763,102.993905553351,89.5265588791598,80.4912771930286,69.2933763205375,61.8405714064498,56.2066450965349,50.6723030138335,50.2442777675888,43.7971163861938,39.1218009739205,34.3612365796917
