"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,NA,0,0,0,0,0,0,0,0,0,0,0,0,3.18801170678372e-09,1.74685423057426e-09,1.05930014544886e-09,7.42674580641371e-10,3.55702362985644e-10,1.6883211223204e-10,1.28453019016783e-11,0,0,0,0
2023-07-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,6.99803923494338e-09,4.96486472897543e-09,3.4514148823555e-09,2.51670795490992e-09,1.55004893549095e-09,1.03739811845744e-09,5.72373798833355e-10,3.15924107237419e-10,8.626925214201e-11,0,0
2023-07-13,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.22442133232558e-08,8.95045131031575e-09,6.8949257892206e-09,4.8119432195304e-09,3.2619667287354e-09,2.27190483166331e-09,1.37019570352528e-09,8.77303189194975e-10,6.03937531558744e-10,1.16681766182568e-10,0
2023-07-20,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.74548544855818e-08,1.37970991800899e-08,1.00707613239514e-08,7.4595787472139e-09,5.56286569074972e-09,3.94228595907043e-09,2.53991192422325e-09,1.77183842121539e-09,1.4975623374969e-09,4.6444560708751e-10,3.30367024842894e-10
