"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,NA,0,0,0,0,0,0,0,0,0,0,0,0,2.14603801396152e-09,1.67489022651068e-09,1.34630973036565e-09,5.76286351972044e-10,3.27480931261448e-10,1.24413812585544e-10,2.17323936624325e-11,0,0,0,0
2023-07-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,6.64335919609016e-09,4.96050200915477e-09,3.80987241754838e-09,2.1787240900295e-09,1.51537915549227e-09,9.28615628836837e-10,6.27420781995625e-10,3.92424981399131e-10,1.56595181266539e-10,5.83173509483004e-11,0
2023-07-13,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.16793896776102e-08,9.12948006082104e-09,6.89573198542348e-09,4.03708400043001e-09,3.19457926778455e-09,2.26562701932664e-09,1.63377844586421e-09,1.17628262685798e-09,5.6716009666502e-10,3.63362007149703e-10,0
2023-07-20,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.68676455025718e-08,1.37196614069524e-08,1.06958888412834e-08,6.69991595536601e-09,5.35209809804371e-09,3.79862608035353e-09,2.8092996817719e-09,2.16751994130959e-09,1.20023924132795e-09,8.93336293827929e-10,1.03858255329214e-10
