"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-20,0,0.361930500213194,0,0,0,0,0,0.0161520749195811,0.0454625215800399,0.0911821432713136,0.164242184413017,0.18930347984761,0.257042251213328,NA,8.78313171711977,4.64661169137008,2.10958946355863,1.58948792059744,1.21551255951749,1.06360201329255,0.798495205788821,0.639367398074426,0.530692379018697,0.421425403950474
2023-04-27,0.666666666666667,0.345933937214978,0,0,0,0,0,0,0.0171008782856878,0.0763952618775692,0.136151159046463,0.206773535050426,0.236269470615621,NA,6.63187009679846,3.72377861913498,2.12377681277557,1.66211586486975,1.19437342794127,1.00119965111919,0.770172279083493,0.634647916856092,0.517376254103195,0.388274601664651
2023-05-04,0,0.330308787131885,0,0,0,0,0,0,0.0313071984048872,0.106227751733021,0.123922558129959,0.2088699986666,0.251830462995144,NA,7.88944731315452,3.44697827879656,2.69012504019114,1.44839823006813,1.02367804868518,1.00098297121104,0.731844035114533,0.584651008827095,0.50550949919165,0.412311908864478
2023-05-11,0,0.315042263224403,0,0,0,0,0,0,0.00888368355355373,0.0735522021792279,0.154066250819738,0.189231930096628,0.246402589929441,NA,5.6266670724879,3.24967034802916,2.42866971766989,1.37877604579907,1.05978737022034,0.868735649881491,0.75695915276226,0.651771011751472,0.454839550438251,0.393239952443067
2023-05-18,0,0.300122158857386,0,0,0,0,0,0,0,0.0446814143328913,0.127085621761897,0.166202767892377,0.255868052669717,NA,7.10043260429453,3.342676202592,1.98107664668014,1.37377777153857,1.09385536906381,0.813363466477083,0.689297354379204,0.581702995261276,0.420892814412142,0.390550341376441
2023-05-25,0.8,0.285536815111236,0,0,0,0,0,0,0,0.0532267410954581,0.0800305574031082,0.1701315125068,0.226957747774704,32.5197314036689,7.41861234571746,3.33947744048195,2.06089688071476,1.37864588415328,1.07085055308811,0.776891934903309,0.664987479262992,0.467221988660329,0.446575286568705,0.368562963605479
2023-06-01,0.8,0.271275090517233,0,0,0,0,0,0,0,0.0518883990880306,0.0969158919219011,0.147629111847847,0.189043337423119,NA,7.66701113399873,3.2396255986802,1.83931360508914,1.21916625496934,1.03342141514075,0.882463805622698,0.669928885811883,0.545390043444409,0.44436871703518,0.345897373488964
2023-06-08,0,0.257326332462018,0,0,0,0,0,0,0,0.0289452608231784,0.0738678746300612,0.16261057929731,0.192784167244102,NA,6.44490174007176,3.45997737699494,1.78802619785546,1.16357343267273,1.00507023616271,0.851646432420915,0.651780816453764,0.439214133091734,0.456557005630752,0.306965445309444
2023-06-15,0,0.243680351024321,0,0,0,0,0,0,0,0.0399485562323483,0.0685043246180477,0.128413079898132,0.155316403214224,NA,4.77282954035317,2.59299734917798,1.68164806308542,1.18811857894694,0.892982133029712,0.717017919257057,0.598362972897834,0.469049782077489,0.390469216800905,0.282352845720863
2023-06-22,0,0.230327393765612,0,0,0,0,0,0,0,0,0.0393331293046626,0.14123367132727,0.178885181847587,NA,4.74381580771806,2.84135048484806,1.55310936966235,1.10432064864458,0.980537399161995,0.783377646910279,0.565692936217478,0.456085114159303,0.378470746697702,0.298239183645548
2023-06-29,NA,0.217258122653288,0,0,0,0,0,0,0,0.0127006057879526,0.0553026812517547,0.106598715229227,0.154505749169821,8.79949572216889,5.94093127800235,2.44601520751057,1.46229921508881,1.19749308258291,0.824545403564629,0.652846974547182,0.561711099838009,0.451609307165499,0.333848942426995,0.255925295455967
2023-07-06,NA,0.204463592260853,0,0,0,0,0,0,0,0,0.0303500312425873,0.0948409557234584,0.142511645103108,4475.12031479459,6.26189944572877,2.36771156184867,1.54758784601082,1.01065023919306,0.801118967931845,0.634189213898489,0.448914752983825,0.433356779696449,0.346991053716005,0.264022227202408
2023-07-13,NA,0.191935229349229,0,0,0,0,0,0,0,0,0.0320585416433194,0.0767906688330284,0.130911145957181,128.491262470914,5.89337715844085,2.36807053610713,1.29121008563905,0.986844217798792,0.707291618746941,0.607983258816281,0.501211088180572,0.41510191779112,0.323163804843821,0.255708600280863
2023-07-20,NA,0.179664813709282,0,0,0,0,0,0,0,0,0.0391792701052895,0.0927371984210468,0.10423538188914,18.1067844000164,3.58832327143231,2.0169189027511,1.21061083046736,0.97062852401095,0.732158230688629,0.576604015500128,0.46085276130893,0.407922463702938,0.341714126835783,0.220663688072298
