"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-20,0,0.926934434394111,0,0,0,0,0,0,0,0,0,0.320039885387426,0.542273247984532,7.32022689427,6.7617982985309,5.71831531557904,4.34443109218787,4.06482264128686,3.11376526624505,2.97036940049792,2.41009044794601,2.04850996215244,1.59951259912177,1.34359904762308
2023-04-27,0,0.987466470882011,0,0,0,0,0,0,0,0,0,0.0663197553895429,0.616908210186704,8.35554573193426,6.5209220808671,5.76718559296637,4.75962861301519,4.3058272435383,3.14670034324155,2.86161579520562,2.45768754836119,1.97380516101273,1.58718621002497,1.28974608898146
2023-05-04,0,1.04799850717567,0,0,0,0,0,0,0,0,0,0.318543684827933,0.756205365372555,7.72240147367222,6.64119453274882,5.74954577592422,4.64123248629991,4.06811254778836,3.64276976877798,3.12484775682265,2.53472139521909,2.19062298564694,1.7510273639686,1.47424652780551
2023-05-11,1,1.10853054429322,0,0,0,0,0,0,0,0,0.0308750262331371,0.531066763893915,0.900760860327252,7.11053403852453,6.98530904973101,6.03965855596759,4.68488517225581,4.1918931303528,3.45405812456016,3.11828454463067,2.72221281064625,2.14043902159282,2.02799547442206,1.57372818628164
2023-05-18,0,1.16906258512476,0,0,0,0,0,0,0,0,0,0.358527770492067,0.878541499579749,7.21560946721967,6.8067958791928,5.9648121207391,5.24440177285674,4.09391468358783,3.55142081392242,3.04593483277271,2.51748510301847,2.26893136373949,1.86416567939883,1.53382369773999
2023-05-25,10,1.22959462669049,0,0,0,0,0,0,0,0,0.0730984072420905,0.690998263921633,0.693379213233166,7.96116302334772,6.80318876299221,5.99833290587188,5.04106398721165,4.47933491035376,3.46913687634221,3.24032366712819,2.78897875420841,2.22694368806011,2.22938086768202,1.43369528827635
2023-06-01,1,1.29012666736276,0,0,0,0,0,0,0,0,0.305685754225553,0.577554564644137,0.965397881147922,8.5914589401036,7.01583316322882,6.34311668844478,4.58325631630673,4.40005336435553,3.55326983234332,3.30545382957542,2.65042860794681,2.66145945013747,1.90262216234489,1.59866935990255
2023-06-08,0,1.35065870822933,0,0,0,0,0,0,0,0,0.0399154228325876,0.591436077555767,1.00105263891593,7.83665688350061,7.3746909621928,6.09533182839862,4.77619450720144,4.41345554850179,3.84641595861749,3.32169799416685,2.91160412919409,2.33865791957795,2.09537561363904,1.79686463855711
2023-06-15,0,1.41119074924484,0,0,0,0,0,0,0,0,0.0809456732284693,0.629857691872106,1.09329198666957,9.02503027758191,7.21356526492586,6.03553073585242,5.15385895547167,4.20805341101641,3.7975235204659,3.29329790334891,2.83915705619103,2.47761190511066,2.11474909229884,1.8397008015723
2023-06-22,0,1.47172279026034,0,0,0,0,0,0,0,0,0.411786136049605,0.697522160068424,0.923499855362993,8.61046945888082,7.26840965861327,6.24982946772321,4.82153621822773,4.509557700708,3.70021151219963,3.34280105380131,3.00703599045793,2.63681413758547,2.2217971180439,1.69204405668903
2023-06-29,NA,1.53225483127585,0,0,0,0,0,0,0,0,0.461208226503066,0.86438213261972,1.30254369027612,8.56326463554593,7.30638878110641,6.64012797340117,5.11299242018528,4.42201878674301,4.06562604391457,3.54629174492452,3.07916290922744,2.75114808559677,2.24237034526523,2.09136613982079
2023-07-06,NA,1.59278687229136,0,0,0,0,0,0,0,0.113603262194265,0.540274150441663,0.491788646492047,1.20351546457405,8.24139503686813,6.904690822168,6.25104309678609,5.5378100871003,4.47760754759455,4.32549955934313,3.45616275260777,3.0543842353071,2.59784785479594,2.03456176842244,1.98160630434506
2023-07-13,NA,1.65331891330687,0,0,0,0,0,0,0,0.14483347956515,0.501382800209969,1.0125949902656,1.21915233611474,7.91638694280186,7.28119985943329,6.4375704217777,5.44675915217296,4.66687869320164,3.93515580881795,3.65906396509546,3.33590557369984,2.70558928949298,2.32656009352192,1.96915296605295
2023-07-20,NA,1.71385095432238,0,0,0,0,0,0,0,0.166482365667283,0.55995363707012,0.808361192771553,1.47533493547019,8.12894415454867,7.27226328715453,6.92708222499865,5.16662404248836,4.56539926298692,4.36535444102243,3.64796743884682,3.16115664565694,2.92865096814134,2.26394727366221,2.25978310453382
