time,Rt median,Rt 95%CI LB,Rt 95% CI UB
48.01,141483639.188235,140866801.168272,147447436.099144
49.01,3.11460214803647,1.67692850798996,11.3936458227165
50.01,1.45207420411571,0.798728112485405,3.60603671708649
51.01,1.6444425369674,1.07579359280955,2.46230615635495
52.01,1.7799040537115,1.3097908778991,2.14886022997783
53.01,1.80596250090822,1.35372155563961,2.00009507179585
54.01,1.79882000428094,1.3058904711007,1.91158120192845
55.01,1.77727071844739,1.26556500066049,1.87070912224835
56.01,1.7522215028153,1.23719034069657,1.85869340678315
57.01,1.72178536212653,1.20385847615769,1.85655952418849
58.01,1.69744090860734,1.17894341263731,1.85666370814307
59.01,1.67026936161184,1.16397447431073,1.85717829390014
60.01,1.65036060063512,1.15231924856451,1.85751126501736
61.01,1.64010842976857,1.14245918747384,1.85695565533275
62.01,1.62506140841977,1.13367289069572,1.85669411782906
63.01,1.60288067634567,1.12588389303317,1.85665089240988
64.01,1.58784178776084,1.11900882260796,1.85668525801512
65.01,1.57683337538246,1.11182069517976,1.85692803441378
66.01,1.56459456961839,1.10493123176626,1.85698180097228
67.01,1.56429119384822,1.07983897651486,1.85689357547644
68.01,1.5582723451992,1.07605459713522,1.85683316773897
69.01,1.54557838896317,1.07256107226736,1.85682239151657
70.01,1.5373070144444,1.06935809729604,1.85676002549333
