"year","month","day","data","median","LB","UB"
2023,6,1,6,5.7166907574756,1.15565603476443,25.4505352261392
2023,6,8,12,4.52028980670456,0.869506183507929,20.4907511828232
2023,6,15,4,3.56250878963359,0.51228135237714,15.0589835624198
2023,6,22,1,2.79092762274928,0.216263225743936,11.5015044889495
2023,6,29,0,2.1656494898808,0.147821455348937,10.205508401728
2023,7,6,2,1.65608001481833,0.00528329678158901,7.53771696247745
2023,7,13,3,1.23859088978483,0,6.32544555586147
2023,7,20,2,0.894810363512441,0,5.64556976978448
2023,7,27,1,0.610362185046641,0,4.24687276658336
2023,8,3,0,0.373928076250524,0,2.87672549654439
2023,8,10,NA,0.176545589389574,0,2.39764086435334
2023,8,17,NA,0.0110785438234471,0,1.88892500736832
2023,8,24,NA,0,0,1.35023750360022
2023,8,31,NA,0,0,1.02829750960362
