year,month,day,data,median,LB,UB
2023,3,23,9,9,9,9
2023,3,30,0,5.25214393355796,-0,50.7139767445945
2023,4,6,19,4.19105166797309,-0,50.5942602519443
2023,4,13,0,4.74626772763322,-0,48.3671270734376
2023,4,20,9,4.56533729566543,-0,43.9191596186606
2023,4,27,0,9.21827968147803,-0,53.6406335466748
2023,5,4,45,5.15351019422423,-0,54.5445659029245
2023,5,11,0,8.81154829770774,-0,62.0605371497215
2023,5,18,7,3.63408171538544,-0,44.9337069422252
2023,5,25,0,4.07734102669788,-0,46.0788297235634
2023,6,1,NaN,3.63710293487071,-0,48.6400155895845
2023,6,8,NaN,3.24998239214726,-0,49.0557056257688
2023,6,15,NaN,2.54911483836749,-0,52.7734227489363
2023,6,22,NaN,2.18615654230504,-0,57.4972636612812
