year,month,day,data,median,LB,UB
2023,3,23,113,112,112,112
2023,3,30,111,105.219747209333,-0,326.512822169922
2023,4,6,182,122.49429414411,-0,334.910095890768
2023,4,13,94,133.430299307429,-0,358.637088416537
2023,4,20,70,138.291938178575,-0,385.927933236968
2023,4,27,137,135.345485746102,-0,432.029535371074
2023,5,4,163,125.785695154774,-0,451.308456111431
2023,5,11,146,115.516126923404,-0,411.872049222392
2023,5,18,43,97.5727796859362,-0,373.473109830561
2023,5,25,58,84.1311787343351,-0,345.220955279933
2023,6,1,NaN,72.6408844136978,-0,369.88681196422
2023,6,8,NaN,61.8544444041538,-0,373.327983234158
2023,6,15,NaN,57.4676517476164,-0,365.105098899246
2023,6,22,NaN,51.1845212355435,-0,407.287746709246
