year,month,day,data,median,LB,UB
2023,3,30,16,16,16,16
2023,4,6,0,0.435453700318423,-0,5.08699450796738
2023,4,13,0,0.352159755065938,-0,4.03800960569274
2023,4,20,0,0.24642016137389,-0,3.91871642720301
2023,4,27,2,0.400899600346178,-0,4.05048832788606
2023,5,4,0,0.388808485851594,-0,4.12241025581485
2023,5,11,0,0.410402982916587,-0,4.2184558832689
2023,5,18,0,0.444669727589849,-0,4.39935338899645
2023,5,25,0,0.546562401484217,-0,4.83570339411082
2023,6,1,NaN,0.583155121626937,-0,4.71338668135905
2023,6,8,NaN,0.531920783448351,-0,4.81384939214013
2023,6,15,NaN,0.510840791081755,-0,4.77621877019157
2023,6,22,NaN,0.501003862395768,-0,4.70451806870074
