year,month,day,data,median,LB,UB
2023,3,23,113,113,113,113
2023,3,30,111,120.052137076453,0.488321388233111,240.862970868788
2023,4,6,182,131.782724431128,16.8008379348268,245.593148261835
2023,4,13,94,136.247287020478,20.2342584688844,250.66500233471
2023,4,20,70,132.93964408567,20.8700323835354,241.941076788498
2023,4,27,137,121.864372486137,12.5829751476889,232.130757329334
2023,5,4,163,109.020052275366,1.23705797700523,222.941428681238
2023,5,11,146,95.2875296028122,-0,204.694750610872
2023,5,18,43,79.9948088882129,-0,190.288645364847
2023,5,25,58,68.1147199595728,-0,184.682095019291
2023,6,1,NaN,58.8476698692067,-0,174.900353444008
2023,6,8,NaN,49.8328063464474,-0,168.97434065811
2023,6,15,NaN,41.8631694798724,-0,163.282524079289
2023,6,22,NaN,35.8183971468081,-0,155.438435761893
