year,month,day,data,median,LB,UB
2023,3,23,18,18,18,18
2023,3,30,12,14.3610507603911,-0,57.4169659345766
2023,4,6,49,14.2236002569515,-0,56.8648376501072
2023,4,13,6,15.2255544478132,-0,56.5723754329783
2023,4,20,10,15.9476139068625,-0,56.5388109378808
2023,4,27,2,16.0200706607276,-0,57.0478697813338
2023,5,4,0,16.5014336871713,-0,57.7249658900953
2023,5,11,34,17.4189500045611,-0,58.3695119743162
2023,5,18,6,18.338150503788,-0,61.0470324598069
2023,5,25,31,18.7996808929535,-0,63.2427855915405
2023,6,1,NaN,19.7769891077506,-0,67.1764693033008
2023,6,8,NaN,20.7973206728869,-0,72.1580274605418
2023,6,15,NaN,20.8945427286571,-0,80.8890462344145
2023,6,22,NaN,22.0491276726969,-0,93.5310098384285
