year,month,day,data,median,LB,UB
2023,3,23,9,9,9,9
2023,3,30,0,7.93363243779594,-0,29.9478686070347
2023,4,6,15,5.5997189402035,-0,25.7826408266118
2023,4,13,0,4.2838367817181,-0,22.1778454561181
2023,4,20,0,2.66033012624473,-0,20.0736482119058
2023,4,27,0,1.83502320689278,-0,19.2375761326813
2023,5,4,0,1.5541540732665,-0,18.2432380169638
2023,5,11,0,1.7728838992002,-0,18.8544813527959
2023,5,18,0,1.45384571376669,-0,19.311902668456
2023,5,25,0,1.72592900705724,-0,20.7170089154682
2023,6,1,NaN,2.17188499685962,-0,25.1373963710355
2023,6,8,NaN,2.37559459436102,-0,32.3525959225294
2023,6,15,NaN,2.46888241133214,-0,47.0014331094404
2023,6,22,NaN,2.49191663954853,-0,66.6197912764685
