year,month,day,data,median,LB,UB
2023,3,23,18,18,18,18
2023,3,30,12,35.0078132084306,-0,101.846756344403
2023,4,6,49,28.5095585801735,-0,95.8126581081603
2023,4,13,6,18.6355465033659,-0,81.7705661969431
2023,4,20,10,13.3146516234821,-0,70.9109903029757
2023,4,27,2,11.1431525565661,-0,67.9216211352126
2023,5,4,0,12.1736586891091,-0,68.7526155964105
2023,5,11,34,14.9438604527596,-0,71.8456071569652
2023,5,18,6,19.3808538784301,-0,76.9206707281657
2023,5,25,31,26.6255661953851,-0,93.3124941961941
2023,6,1,NaN,32.6649394453662,-0,122.349217152697
2023,6,8,NaN,40.508548160993,-0,186.878692689238
2023,6,15,NaN,44.7117774121311,-0,299.820652194812
2023,6,22,NaN,45.6595168797108,-0,500.789411362335
