year,month,day,data,median,LB,UB
2023,3,16,1,1,1,1
2023,3,23,0,0.111192406198615,-0,0.902337617798666
2023,3,30,0,0.121761399236313,-0,0.86780230135468
2023,4,6,0,0.117575667596907,-0,0.910525898637443
2023,4,13,1,0.120419064838548,-0,0.897492721423984
2023,4,20,0,0.121185447826364,-0,0.923095264941823
2023,4,27,0,0.127730654892392,-0,0.922452819031068
2023,5,4,0,0.154701650532629,-0,0.934665490229088
2023,5,11,0,0.144094493385235,-0,0.949671885895447
2023,5,18,0,0.146779352131456,-0,0.963633640200516
2023,5,25,NaN,0.155939971392359,-0,0.995869183652749
2023,6,1,NaN,0.163199397057221,-0,1.00971129934857
2023,6,8,NaN,0.1734272212521,-0,1.05490132199548
2023,6,15,NaN,0.198076511397439,-0,1.08533566552613
