month,day,data,median,LB,UB
3,23,9,9,9,9
3,30,0,11.5561743047748,-0,60.2058857413552
4,6,19,10.507051316682,-0,53.8733206456679
4,13,0,11.2019806642812,-0,53.6711973021941
4,20,9,11.0569844825241,-0,53.3615545910773
4,27,0,11.5346337928313,-0,52.8013463698513
5,4,45,12.6220149445604,-0,56.1433854243329
5,11,0,11.1106898955337,-0,54.0028008107731
5,18,7,10.7452107992415,-0,55.3729638391816
5,25,NaN,9.81724004103237,-0,61.4610430755619
6,1,NaN,10.3102696419836,-0,69.1984014601248
6,8,NaN,8.9350170205043,-0,85.409186900943
6,15,NaN,8.90548812329945,-0,103.558384926141
