year,month,day,data,median,LB,UB
2023,3,23,12,12,12,12
2023,3,30,3,3.53424293978528,-0,10.5992787796342
2023,4,6,4,4.06186095228349,-0,11.0031868014119
2023,4,13,3,4.80331472329479,-0,11.7650751598024
2023,4,20,4,5.5455321613618,-0,12.1342398194447
2023,4,27,11,6.61968777319248,-0,13.2529661301735
2023,5,4,5,7.74010435452541,0.844468491808064,14.8197280033861
2023,5,11,9,9.39426649961716,2.09299263649967,16.9493363513512
2023,5,18,12,11.4720635473885,3.79313660026627,19.5118222009005
2023,5,25,NaN,13.5549414064077,5.54650096966976,22.2531176266543
2023,6,1,NaN,15.8503653892223,7.12180922482114,26.428985042751
2023,6,8,NaN,18.5074865729327,8.47957305636258,32.2918155841345
2023,6,15,NaN,21.4178849480664,9.17004218986453,39.8630404418594
