month,day,data,median,LB,UB
3,16,9,9,9,9
3,23,18,17.788832731655,-0,63.0782321204883
3,30,12,24.5395428654672,-0,68.9626585403173
4,6,49,24.1616104350271,-0,67.3583210458336
4,13,6,19.1963225178821,-0,57.9124752622312
4,20,10,14.3420610793036,-0,52.8913281191203
4,27,2,10.2268078385923,-0,48.9844686437486
5,4,0,6.8514466603246,-0,45.9686802854173
5,11,34,4.4388090510229,-0,43.0980538434076
5,18,6,4.43131613305656,-0,42.6034629262154
5,25,NaN,2.87297401480281,-0,41.7928262570175
6,1,NaN,2.88730676099974,-0,42.2564946177789
6,8,NaN,2.34166025635705,-0,42.0493797397462
6,15,NaN,1.90604998105471,-0,43.0237309045212
