month,day,data,median,LB,UB
3,16,9,9,9,9
3,23,18,18.4222774072541,-0,63.1029066292076
3,30,12,23.6345285737744,-0,68.5473000465671
4,6,49,23.7373624136727,-0,66.9366308750066
4,13,6,19.1353331003382,-0,59.2242441295447
4,20,10,14.2985896199614,-0,53.1673140619546
4,27,2,10.3310791607625,-0,49.6829551119445
5,4,0,7.42952207100151,-0,45.8480955075176
5,11,34,5.25736416033586,-0,45.105836724886
5,18,6,4.70494380714727,-0,43.2361538794382
5,25,NaN,3.73983703026067,-0,42.176281334479
6,1,NaN,3.1651508931006,-0,41.7726092026816
6,8,NaN,2.55078256989362,-0,42.6964787604354
6,15,NaN,2.02942395088059,-0,41.4695487168756
