month,day,data,median,LB,UB
3,16,9,9,9,9
3,23,15,14.1664036123355,4.75157421496123,23.8086565564737
3,30,16,13.9179187620683,5.0198158433195,22.5915846930552
4,6,7,13.1542112046288,4.45412413942504,21.7760977221436
4,13,15,12.2136994849873,3.89881778195342,20.5170619757811
4,20,9,11.0674423448554,2.42273460947317,19.5688936844855
4,27,13,9.8953456461505,1.45620700436666,18.4244554950741
5,4,13,8.77762597566119,0.11615844564531,17.2777262566147
5,11,4,7.68064976746525,-0,16.3151073978899
5,18,6,6.92667376036816,-0,15.9907056501319
5,25,NaN,6.01037389230119,-0,15.2251596145207
6,1,NaN,5.3487834711269,-0,14.5860129975118
6,8,NaN,4.90495321351943,-0,14.3357595223556
6,15,NaN,4.32901670327589,-0,13.9990188921721
