month,day,data,median,LB,UB
3,16,1,1,1,1
3,23,0,0.102070898669809,-0,0.877393260238089
3,30,0,0.119424764941096,-0,0.89180674759066
4,6,0,0.120227379921973,-0,0.931790252974713
4,13,1,0.127335530085747,-0,0.900415569535342
4,20,0,0.12487933982751,-0,0.926979568428211
4,27,0,0.125773825676168,-0,0.926684653906861
5,4,0,0.154924416207456,-0,0.93184625760774
5,11,0,0.149532405113952,-0,0.951491787966119
5,18,0,0.161374353685048,-0,0.996873158590063
5,25,NaN,0.159931504703984,-0,0.98831744853387
6,1,NaN,0.172294936639711,-0,1.06521055344605
6,8,NaN,0.186597464080149,-0,1.08387937477162
6,15,NaN,0.193846398273557,-0,1.12364951427898
