year,month,day,data,median,LB,UB
2023,3,16,18,18,18,18
2023,3,23,0,1.21681585790526,-0,5.33610138739664
2023,3,30,2,0.891397087025725,-0,4.51162698754817
2023,4,6,0,0.765174853552072,-0,4.25548461466876
2023,4,13,0,0.725227664286954,-0,4.02320739955468
2023,4,20,0,0.637582479471381,-0,3.95586789004961
2023,4,27,4,0.560728597930044,-0,3.86029135006927
2023,5,4,0,0.53711425298742,-0,3.94429992310759
2023,5,11,0,0.52654270715757,-0,3.9692179202956
2023,5,18,0,0.488857822233006,-0,3.88747646782954
2023,5,25,NaN,0.514681964843654,-0,3.77901810091296
2023,6,1,NaN,0.492199544059495,-0,3.74983595553457
2023,6,8,NaN,0.451944809892136,-0,3.89384519863687
2023,6,15,NaN,0.462117956005977,-0,3.88641986464106
