month,day,data,median,LB,UB
3,23,9,9,9,9
3,30,0,7.62907430469086,-0,21.3644200747957
4,6,15,6.32699111126376,-0,20.0559140328213
4,13,0,4.23358449950334,-0,17.6279708835369
4,20,0,3.070951219838,-0,16.2795512937019
4,27,0,2.12033391139002,-0,15.6850860650948
5,4,0,1.74733724190454,-0,15.0947282928505
5,11,0,1.35484083469003,-0,14.8101100189966
5,18,0,1.12710135633963,-0,13.9012159333405
5,25,NaN,0.908547591114339,-0,14.4709994160991
6,1,NaN,0.817569495792277,-0,13.8078659116378
6,8,NaN,0.961151849205971,-0,14.7874424272633
6,15,NaN,0.786801693277454,-0,13.5551709936716
