month,day,data,median,LB,UB
3,16,18,18,18,18
3,23,0,1.135979968783,-0,5.11128209798884
3,30,2,0.920217679943337,-0,4.40121409655498
4,6,0,0.801588742403785,-0,4.24606804511811
4,13,0,0.749752187422826,-0,4.14932157278474
4,20,0,0.631525424060348,-0,3.97001653619211
4,27,4,0.611272900899912,-0,3.95510166894578
5,4,0,0.568193868075536,-0,3.93844689426294
5,11,0,0.546326820820725,-0,3.8678509677074
5,18,0,0.488760371559622,-0,3.97898234953099
5,25,NaN,0.495891793237791,-0,3.96498052480135
6,1,NaN,0.511234682627859,-0,3.99075766264615
6,8,NaN,0.481447036335917,-0,4.12882615762574
6,15,NaN,0.478251469581259,-0,4.14898137810928
