month,day,data,median,LB,UB
3,16,92,92,92,92
3,23,113,116.164158396463,40.8361010886093,195.569615068757
3,30,111,134.812645814924,58.5391639941802,216.344595406283
4,6,182,131.983424791552,57.3936240753716,207.41108248312
4,13,94,114.482367830873,38.8268159440699,188.912684299932
4,20,70,96.7549073244062,23.7452529187659,168.021751227911
4,27,71,86.8057334031361,15.9778670267911,161.017201838424
5,4,96,80.2281275201728,4.22063545796325,163.496622144612
5,11,87,69.2271951773804,-0,161.945470525144
5,18,32,57.4091581215147,-0,142.267854868004
5,25,NaN,44.741879089629,-0,130.860659203323
6,1,NaN,37.5349527091079,-0,127.271464630814
6,8,NaN,33.886414835673,-0,137.014186134682
6,15,NaN,31.9656171498955,-0,138.851006001718
