month,day,data,median,LB,UB
3,16,9,9,9,9
3,23,15,13.9954663631571,2.81544143253472,24.9789260328019
3,30,16,13.8891945482051,3.81928387541416,24.1434005811702
4,6,7,13.0070006279222,2.79665961000066,23.353542727178
4,13,15,12.176552092519,2.70831316716282,22.6072466526293
4,20,9,11.1326432982163,1.58947800918097,22.9065178694847
4,27,13,11.1860516826524,1.21622733516667,25.2193656464063
5,4,13,10.7785920637936,0.439808867574455,26.0038277768524
5,11,4,9.39172175047719,-0,23.17075638775
5,18,6,8.22074665927169,-0,21.2548663657915
5,25,NaN,6.91317142609734,-0,19.8165382881144
6,1,NaN,5.89035468405986,-0,18.1863706364936
6,8,NaN,5.23914953665813,-0,17.50906597658
6,15,NaN,4.49573031243558,-0,17.1320468290014
