month,day,data,median,LB,UB
3,16,1,1,1,1
3,23,0,0.118137751884603,-0,0.902445275809405
3,30,0,0.122521437449023,-0,0.886447330489781
4,6,0,0.120633259123726,-0,0.932063446886029
4,13,1,0.128883489578653,-0,0.888453355498953
4,20,0,0.140665988061471,-0,0.936391632001262
4,27,0,0.127895539562499,-0,0.906499188125753
5,4,0,0.150999991726499,-0,0.937456579808673
5,11,0,0.153837947807772,-0,0.952945235477392
5,18,0,0.158054264422087,-0,0.973889373904196
5,25,NaN,0.155934424449963,-0,1.00547464981269
6,1,NaN,0.178263014339503,-0,1.02556492467316
6,8,NaN,0.1814321371657,-0,1.06147633985267
6,15,NaN,0.192646453233114,-0,1.10931777071458
