month,day,data,median,LB,UB
3,23,9,9,9,9
3,30,0,6.23045350352873,-0,21.0726108854378
4,6,15,6.03383263923555,-0,19.9815601700079
4,13,0,3.9617154440998,-0,17.9126322019195
4,20,0,2.88099835957695,-0,16.363428876315
4,27,0,2.08161627831788,-0,15.2337772840191
5,4,0,1.32944815002334,-0,14.9509628253781
5,11,0,1.24944182538726,-0,14.8654980082736
5,18,0,1.01707925103492,-0,13.9634319767072
5,25,NaN,0.922425430524044,-0,14.5140276067357
6,1,NaN,0.992993900452466,-0,14.4502831103481
6,8,NaN,0.982277789449932,-0,14.6342083214263
6,15,NaN,0.775630361643117,-0,14.2488820883467
