time,Rt median,Rt 95%CI LB,Rt 95% CI UB
51.01,140231123.648683,140231109.582869,147804183.35855
52.01,0.000791921808274809,0.000752323641555485,11.461494743212
53.01,0.000403004719373277,0.000382854169415431,1.98998326464625
54.01,0.000957428652564377,0.000909579813917685,1.65584012115347
55.01,0.00414144030524703,0.00393507174552144,1.75996368075714
56.01,0.0240516610537612,0.0228758575068739,1.78341175168025
57.01,0.150029661502393,0.143600725252709,1.775383535798
58.01,0.589436092633087,0.576955731603535,1.77445057946432
59.01,0.92749556723715,0.923958193566687,1.77387519429049
60.01,0.991876097074639,0.99144220686807,1.77428999354375
61.01,0.999188531114663,0.999136911940136,1.77467738601429
62.01,0.999924195657135,0.999911731278612,1.77479780477306
63.01,0.999994632757172,0.999985396958084,1.77582413020782
