"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-27,NA,0,0,0,0,0,0,0,0,0,0,0,0,2.78396594666219e-09,1.90233295782605e-09,1.30451227597916e-09,6.70475674979798e-10,3.80936615584915e-10,1.22633458943255e-10,1.37214684059472e-11,0,0,0,0
2023-08-03,NA,0,0,0,0,0,0,0,0,0,0,0,0,6.04694871952915e-09,5.38712541242603e-09,3.57777785175983e-09,2.26609553344304e-09,1.79824688473218e-09,9.36317023914057e-10,4.53924453580612e-10,3.38148398171256e-10,8.16995360253259e-11,1.92912352758867e-12,0
2023-08-10,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.12410294406118e-08,9.63416080246304e-09,6.7642380585653e-09,4.28285762410496e-09,3.63861252239417e-09,2.07119499329167e-09,1.16704224062403e-09,1.09445830176469e-09,6.05081762472537e-10,3.62682106569423e-10,1.04110498000409e-10
2023-08-17,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.57423010183066e-08,1.46987169102886e-08,1.06238167152384e-08,7.05872316153489e-09,5.79509462639294e-09,3.57243523652073e-09,2.25185226021551e-09,2.10682760126701e-09,1.31771171751893e-09,6.96111168707603e-10,4.26316315582653e-10
