"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-05-18,0,4.81557133156279,0,0,0,0,0,0,0,0,0,0,3.51291083150166,46.165996303418,40.6459357662315,33.9855677676813,28.271979139781,23.405971531305,18.9337351621408,16.7879457324847,14.1593603435039,12.3779445198755,8.61341094944953,7.84867580987014
2023-05-25,17,5.81437129208417,0,0,0,0,0,0,0,0,0,1.30833815183361,4.23674695548941,47.4174943338016,41.1669956545576,34.100566544569,30.2152299492738,24.9766450612331,21.2418334389196,18.349830662705,13.7008028247646,12.2987523471246,10.3218293173479,9.03787159362506
2023-06-01,0,6.81317125320272,0,0,0,0,0,0,0,0,0,1.27165085059337,5.32098775258272,48.8504059506162,39.870508493957,36.5701862962674,30.1744881384189,25.236638577595,19.5981883758054,19.1295930338356,16.7667794193656,14.0029770823163,11.0591049289175,9.55580537501825
2023-06-08,9,7.81197121389366,0,0,0,0,0,0,0,0,0.836970788381557,4.51019274961184,5.02213938774011,49.8916230847216,40.5239504161337,38.1377972197639,30.5973339913477,28.5600917552503,23.1084689459862,19.6933266243143,17.8200150925421,14.2567288707502,12.9760583313603,8.38798562090893
2023-06-15,4,8.81077117478395,0,0,0,0,0,0,0,0,2.91737242286413,2.92606995317898,6.92409712550134,49.4209237587377,47.3712647620765,40.2396751639591,32.3004282571763,29.0736627230099,24.2280852361006,20.5564891344342,16.9882457122347,16.4155458758512,12.5725442633364,11.8786123752405
2023-06-22,0,9.80957113346333,0,0,0,0,0,0,0,0.755747814248558,3.24495985668736,7.01128955001943,6.98673343356689,51.6862437109392,45.4736863187779,40.9639847073771,33.6842056976028,27.5824724642563,26.46748223063,21.4615394065168,18.7381943432525,17.7350476542549,16.0815606931319,12.0466180293284
2023-06-29,0,10.8083710907983,0,0,0,0,0,0,0,1.88409696899783,3.13200938471067,6.23964614008364,8.80605715990813,52.3698261002667,46.4393361595668,38.6255206888131,33.5638795390494,28.7194814684141,23.9538657909208,22.7405544082821,21.0952921009709,17.037084738388,15.9754397777167,13.4214649865503
2023-07-06,63,11.8071710455674,0,0,0,0,0,0,0.684501397261554,2.33309870139928,3.68934978732422,7.76552137372465,9.7893194717257,51.5143674073917,46.9733895466879,42.0840481578478,37.0603255516273,29.4747348256254,27.472775002081,24.6690473035507,20.6499034698048,17.8468995951094,16.3429610816942,13.9274608988827
2023-07-13,0,12.8059710022931,0,0,0,0,0,0,1.25781158825607,3.04771803483553,4.00293474140833,8.58614883589657,10.638794035088,50.9993151757582,49.7826292385267,44.76620020084,36.7066413575574,31.9442025388593,27.1114513703277,25.5417277934408,22.1094547695224,19.4643697640038,17.1742068727142,15.0859502113582
2023-07-20,0,13.8047709590187,0,0,0,0,0,0,1.44451844538976,3.97163181600971,5.90106127936839,9.60522492928794,11.6599467913676,52.9223802394045,48.0314094685821,42.7442117706933,38.8269409988737,32.4733950387334,29.4405080536794,27.0660764909062,22.3832334966322,20.6282304011012,19.0547104712655,15.7405149074921
2023-07-27,NA,14.8035709157444,0,0,0,0,0,0,2.9072016899938,3.85667471457825,8.02820241476338,11.1944258092152,11.7998874350163,56.6185030361828,49.1946371558978,44.3688764435483,38.6159785162519,32.3604211909475,31.3588720777537,28.2079630573685,23.2382696873688,22.3396811321714,20.4804054570355,15.7968678011358
2023-08-03,NA,15.8023708724701,0,0,0,0,0,1.91467363345845,3.84540758798243,5.82252824568122,9.78868909869589,11.1255809434046,14.0602835357554,59.6424543756971,51.9496710096659,44.6646857470567,39.6312783959337,35.8479396132342,30.3821879061772,28.0047463788533,24.2612077356174,22.9405940069477,19.3945213894805,18.3701163628464
2023-08-10,NA,16.8011708291957,0,0,0,0,0,1.80688692703854,3.68858173996077,6.97994187947057,9.80940165975311,12.4705556214074,14.6038225907717,60.8438285379881,50.5495366481376,44.7741065644195,40.1227594592731,35.3309843942058,34.422699610512,28.9473405127501,25.8271592758907,24.0699962446716,21.4540376154908,19.1927146672929
2023-08-17,NA,17.7999707859214,0,0,0,0,0,3.40503485932147,6.17098156956093,8.74194820215858,12.0817984224397,14.7827438964581,12.9130528792405,59.968305249402,51.9594017059917,45.3817666334542,41.6899358639966,36.8016091448314,31.8453507880986,30.0479158131695,26.8828340404833,25.6696407305991,23.5443861620047,18.0974657971593
