"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-05-18,0,4.1542599369372,0,0,0.263141048282255,0.827973658015709,1.22082280337912,1.51315087846816,1.9924358515389,2.11368312359969,2.77079735552209,3.1111314773805,3.79209871275656,38.085007222067,23.43503143475,19.7879467291917,15.1114906262702,11.1007770772502,9.71198687241173,8.25274237811297,6.95378543216761,6.2323644784038,5.37117814686968,4.97996889851377
2023-05-25,2.70805020110221,3.79316014782672,0,0,0.182311001577139,0.593282644896092,1.04197014734436,1.25804653633343,1.67946588585964,2.21264148672587,2.43391053627021,3.09540590538835,3.12391745982937,33.7439022947465,23.5866961549528,17.5819621964571,12.1225610037729,10.0817857505926,8.68669406311979,7.14907391583331,6.66625861315003,5.34817292674571,5.17046508833268,4.09703934716782
2023-06-01,1.94591014905531,3.45735847448401,0,0,0.131749040260803,0.503392376688177,0.81216704562568,1.0994082646697,1.63203141868532,1.84822059662821,2.3981615355609,2.82003425097647,3.02267159249218,30.6305435799015,23.7859791563878,15.8046674242648,12.041926960141,10.0278525333065,8.39694112011131,7.04830009623441,5.67678738228991,5.23704938196778,4.78710709037944,3.80482807343778
2023-06-08,2.56494935746154,3.14508256293033,0,0,0.156118397970439,0.406511248460722,0.704075021003689,0.976392032298208,1.30731832025834,1.64903965233151,2.25771835914988,2.42637097414365,2.61433938938243,29.0139073433322,20.351434962698,17.1895312982014,11.4645564764171,8.61847898222575,7.54314963058265,6.43595598391469,5.15784818755292,5.48273917687078,4.2726453088709,3.50375996607882
2023-06-15,1.6094379124341,2.8546842415193,0,0,0.00331662417527956,0.322743955969318,0.715682411204116,0.92398577940204,1.2344153607598,1.59124142439075,1.64090459854213,2.13049264930934,2.32247432540591,26.700353173089,17.8979310952379,15.1120697478825,9.39456867470319,8.53779005827722,7.07718249140238,6.03211397193399,4.98602148379313,4.5615731708882,3.66694863165801,3.14330961786136
2023-06-22,0.693147180559945,2.5846307885613,0,0,0,0.147659738985717,0.358319377951636,0.827931290747245,0.938145772909111,1.32983377936412,1.64206930935467,1.91507208475687,2.29915540687358,28.7820177611713,17.9153652643562,13.9141419007089,8.89973479238899,7.10833522299732,6.43849608972341,5.68207811158839,4.77612793479469,4.1533202953968,3.45642332981117,3.06715094231171
2023-06-29,0,2.33349688085139,0,0,0,0.0894048671548247,0.476732778639501,0.575928011410254,0.842521198020908,1.18719284181977,1.44753091064022,1.59707751990166,1.92595165410367,24.0447121979791,15.6274783585572,12.1728857182384,8.85715361237388,6.96069766589297,5.56766970662855,4.86415403075326,4.22962579262165,3.57699756559175,3.11474584310881,2.53611063517971
2023-07-06,1.09861228866811,2.09995704330006,0,0,0,0.0275549979858771,0.246498790710653,0.51763227948562,0.737129479324196,0.886617243799096,1.12822357852242,1.36502273845959,1.95109750080061,23.6197452619128,14.6024362859,12.365790535042,8.76485808377927,6.38071426840143,5.29362777088702,4.53077024532748,3.4183953069426,3.18183546890025,2.57476028530047,2.49394407833615
2023-07-13,1.38629436111989,1.88277865514365,0,0,0,0,0.251713563362444,0.473896642401204,0.60072162667642,0.848520589359593,1.07952277526415,1.35095217435205,1.63575318335869,19.0412043131311,15.457026465443,10.3921586853673,7.52098896544648,5.84990430484202,4.82316839030075,3.88457358422403,3.49814523152527,3.07747278681679,2.59407482039027,2.21174345280369
2023-07-20,1.09861228866811,1.68081546243138,0,0,0,0,0.13636079388163,0.309466394350425,0.452095019305559,0.723049418910811,0.947778375870736,1.23849382633093,1.38448094976826,18.3500360647795,11.5836375464291,9.05411440893724,7.15509070346667,5.5850394823468,4.43417384751585,3.79005312491929,3.05452660606931,2.91422692280925,2.42957811978658,1.97057971491257
2023-07-27,NA,1.49300151115939,0,0,0,0,0.00622922481291255,0.19400669705285,0.36899529877915,0.586750172451177,0.746990484097161,0.970061076990813,1.21335273196501,13.663780258976,13.2769705859817,9.62285303086158,6.87398460974181,4.74203377800834,3.74382249180745,3.55651441266269,2.88898578832504,2.2382423174878,2.12543201153717,1.77245121342756
2023-08-03,NA,1.31834552647881,0,0,0,0,0,0.0513983918651109,0.350433661689336,0.586619982741418,0.595457181134679,0.881797854470551,1.09232067198174,16.4444824437209,12.8153243109963,8.91498443722182,5.88457318358904,4.87338182035067,3.66061275222601,3.35083458437005,2.84223451479577,2.15170554283926,1.92033200040636,1.51439532190274
2023-08-10,NA,1.15592568078498,0,0,0,0,0,0.144932081487815,0.232415510399527,0.375149503111689,0.610212200332635,0.799233651552317,1.00447233817085,18.0892411925224,10.004741933069,7.94150748059205,5.83913089471854,3.94274027772023,3.51464012629752,2.77583474831947,2.21348205700665,2.06384108282674,1.74641275944615,1.50744068056336
2023-08-17,NA,1.00488472834667,0,0,0,0,0,0.031169007735131,0.0451473743213082,0.245631576382329,0.395273328731015,0.579373261621907,0.880789307119658,10.4384377642163,10.331845551437,7.23854153766196,5.15926997332437,3.87333696812058,3.00335194457392,2.39584519205545,2.09351101862638,1.71779982910254,1.43875950983706,1.24796851683539
